time, price
2018-05-17 04:00:00,0.01383
2018-05-17 05:00:00,0.01349
2018-05-17 06:00:00,0.01351
2018-05-17 07:00:00,0.01355
2018-05-17 08:00:00,0.01347
2018-05-17 09:00:00,0.01337
2018-05-17 10:00:00,0.01336
2018-05-17 11:00:00,0.01325
2018-05-17 12:00:00,0.01314
2018-05-17 13:00:00,0.01326
2018-05-17 14:00:00,0.01324
2018-05-17 15:00:00,0.01286
2018-05-17 16:00:00,0.0127
2018-05-17 17:00:00,0.01224
2018-05-17 18:00:00,0.01237
2018-05-17 19:00:00,0.01245
2018-05-17 20:00:00,0.01263
2018-05-17 21:00:00,0.01272
2018-05-17 22:00:00,0.0128
2018-05-17 23:00:00,0.01265
2018-05-18 00:00:00,0.01265
2018-05-18 01:00:00,0.01276
2018-05-18 02:00:00,0.01272
2018-05-18 03:00:00,0.01273
2018-05-18 04:00:00,0.01283
2018-05-18 05:00:00,0.01286
2018-05-18 06:00:00,0.01269
2018-05-18 07:00:00,0.01253
2018-05-18 08:00:00,0.01269
2018-05-18 09:00:00,0.01285
2018-05-18 10:00:00,0.01287
2018-05-18 11:00:00,0.01302
2018-05-18 12:00:00,0.01297
2018-05-18 13:00:00,0.01307
2018-05-18 14:00:00,0.01307
2018-05-18 15:00:00,0.01302
2018-05-18 16:00:00,0.0131
2018-05-18 17:00:00,0.01303
2018-05-18 18:00:00,0.01303
2018-05-18 19:00:00,0.01306
2018-05-18 20:00:00,0.0132
2018-05-18 21:00:00,0.01303
2018-05-18 22:00:00,0.01299
2018-05-18 23:00:00,0.01298
2018-05-19 00:00:00,0.01278
2018-05-19 01:00:00,0.01271
2018-05-19 02:00:00,0.01275
2018-05-19 03:00:00,0.01288
2018-05-19 04:00:00,0.01285
2018-05-19 05:00:00,0.01299
2018-05-19 06:00:00,0.01286
2018-05-19 07:00:00,0.01292
2018-05-19 08:00:00,0.01288
2018-05-19 09:00:00,0.01289
2018-05-19 10:00:00,0.01295
2018-05-19 11:00:00,0.01295
2018-05-19 12:00:00,0.01294
2018-05-19 13:00:00,0.01296
2018-05-19 14:00:00,0.01285
2018-05-19 15:00:00,0.01277
2018-05-19 16:00:00,0.01283
2018-05-19 17:00:00,0.01284
2018-05-19 18:00:00,0.01287
2018-05-19 19:00:00,0.01303
2018-05-19 20:00:00,0.01307
2018-05-19 21:00:00,0.01309
2018-05-19 22:00:00,0.01307
2018-05-19 23:00:00,0.01295
2018-05-20 00:00:00,0.01296
2018-05-20 01:00:00,0.01296
2018-05-20 02:00:00,0.0131
2018-05-20 03:00:00,0.01291
2018-05-20 04:00:00,0.01289
2018-05-20 05:00:00,0.01285
2018-05-20 06:00:00,0.01285
2018-05-20 07:00:00,0.01291
2018-05-20 08:00:00,0.01304
2018-05-20 09:00:00,0.01313
2018-05-20 10:00:00,0.01311
2018-05-20 11:00:00,0.01329
2018-05-20 12:00:00,0.01316
2018-05-20 13:00:00,0.0132
2018-05-20 14:00:00,0.01321
2018-05-20 15:00:00,0.01326
2018-05-20 16:00:00,0.01322
2018-05-20 17:00:00,0.01295
2018-05-20 18:00:00,0.01301
2018-05-20 19:00:00,0.01307
2018-05-20 20:00:00,0.01305
2018-05-20 21:00:00,0.01314
2018-05-20 22:00:00,0.01316
2018-05-20 23:00:00,0.01309
2018-05-21 00:00:00,0.0131
2018-05-21 01:00:00,0.01304
2018-05-21 02:00:00,0.01311
2018-05-21 03:00:00,0.01292
2018-05-21 04:00:00,0.01293
2018-05-21 05:00:00,0.01305
2018-05-21 06:00:00,0.01293
2018-05-21 07:00:00,0.01267
2018-05-21 08:00:00,0.01273
2018-05-21 09:00:00,0.01268
2018-05-21 10:00:00,0.01273
2018-05-21 11:00:00,0.01254
2018-05-21 12:00:00,0.01262
2018-05-21 13:00:00,0.01268
2018-05-21 14:00:00,0.01266
2018-05-21 15:00:00,0.01266
2018-05-21 16:00:00,0.01266
2018-05-21 17:00:00,0.01266
2018-05-21 18:00:00,0.01252
2018-05-21 19:00:00,0.0124
2018-05-21 20:00:00,0.01247
2018-05-21 21:00:00,0.01244
2018-05-21 22:00:00,0.01241
2018-05-21 23:00:00,0.01253
2018-05-22 00:00:00,0.01253
2018-05-22 01:00:00,0.01241
2018-05-22 02:00:00,0.01241
2018-05-22 03:00:00,0.01252
2018-05-22 04:00:00,0.01228
2018-05-22 05:00:00,0.01201
2018-05-22 06:00:00,0.01196
2018-05-22 07:00:00,0.01209
2018-05-22 08:00:00,0.01205
2018-05-22 09:00:00,0.01204
2018-05-22 10:00:00,0.01201
2018-05-22 11:00:00,0.01203
2018-05-22 12:00:00,0.01207
2018-05-22 13:00:00,0.01202
2018-05-22 14:00:00,0.01184
2018-05-22 15:00:00,0.01176
2018-05-22 16:00:00,0.01167
2018-05-22 17:00:00,0.01176
2018-05-22 18:00:00,0.01166
2018-05-22 19:00:00,0.01166
2018-05-22 20:00:00,0.01175
2018-05-22 21:00:00,0.01163
2018-05-22 22:00:00,0.01162
2018-05-22 23:00:00,0.0116
2018-05-23 00:00:00,0.01147
2018-05-23 01:00:00,0.01149
2018-05-23 02:00:00,0.01146
2018-05-23 03:00:00,0.0116
2018-05-23 04:00:00,0.01159
2018-05-23 05:00:00,0.01171
2018-05-23 06:00:00,0.01169
2018-05-23 07:00:00,0.01165
2018-05-23 08:00:00,0.01138
2018-05-23 09:00:00,0.01123
2018-05-23 10:00:00,0.01099
2018-05-23 11:00:00,0.01108
2018-05-23 12:00:00,0.01117
2018-05-23 13:00:00,0.01106
2018-05-23 14:00:00,0.01104
2018-05-23 15:00:00,0.01099
2018-05-23 16:00:00,0.01093
2018-05-23 17:00:00,0.0111
2018-05-23 18:00:00,0.01126
2018-05-23 19:00:00,0.01127
2018-05-23 20:00:00,0.01129
2018-05-23 21:00:00,0.01138
2018-05-23 22:00:00,0.01138
2018-05-23 23:00:00,0.01134
2018-05-24 00:00:00,0.01125
2018-05-24 01:00:00,0.01076
2018-05-24 02:00:00,0.0108
2018-05-24 03:00:00,0.01064
2018-05-24 04:00:00,0.01065
2018-05-24 05:00:00,0.0109
2018-05-24 06:00:00,0.01085
2018-05-24 07:00:00,0.0109
2018-05-24 08:00:00,0.01104
2018-05-24 09:00:00,0.01096
2018-05-24 10:00:00,0.01097
2018-05-24 11:00:00,0.0111
2018-05-24 12:00:00,0.01113
2018-05-24 13:00:00,0.01108
2018-05-24 14:00:00,0.01103
2018-05-24 15:00:00,0.01122
2018-05-24 16:00:00,0.01114
2018-05-24 17:00:00,0.01108
2018-05-24 18:00:00,0.01119
2018-05-24 19:00:00,0.01126
2018-05-24 20:00:00,0.01119
2018-05-24 21:00:00,0.01119
2018-05-24 22:00:00,0.01114
2018-05-24 23:00:00,0.01101
2018-05-25 00:00:00,0.01095
2018-05-25 01:00:00,0.01097
2018-05-25 02:00:00,0.01086
2018-05-25 03:00:00,0.01085
2018-05-25 04:00:00,0.01108
2018-05-25 05:00:00,0.01107
2018-05-25 06:00:00,0.01107
2018-05-25 07:00:00,0.01102
2018-05-25 08:00:00,0.01093
2018-05-25 09:00:00,0.01093
2018-05-25 10:00:00,0.0109
2018-05-25 11:00:00,0.0109
2018-05-25 12:00:00,0.01088
2018-05-25 13:00:00,0.01099
2018-05-25 14:00:00,0.01088
2018-05-25 15:00:00,0.01089
2018-05-25 16:00:00,0.01096
2018-05-25 17:00:00,0.01099
2018-05-25 18:00:00,0.01101
2018-05-25 19:00:00,0.01097
2018-05-25 20:00:00,0.01099
2018-05-25 21:00:00,0.01098
2018-05-25 22:00:00,0.01098
2018-05-25 23:00:00,0.01094
2018-05-26 00:00:00,0.01116
2018-05-26 01:00:00,0.01115
2018-05-26 02:00:00,0.01117
2018-05-26 03:00:00,0.01117
2018-05-26 04:00:00,0.01118
2018-05-26 05:00:00,0.01114
2018-05-26 06:00:00,0.01105
2018-05-26 07:00:00,0.01102
2018-05-26 08:00:00,0.01102
2018-05-26 09:00:00,0.01105
2018-05-26 10:00:00,0.01105
2018-05-26 11:00:00,0.01104
2018-05-26 12:00:00,0.01105
2018-05-26 13:00:00,0.01104
2018-05-26 14:00:00,0.01102
2018-05-26 15:00:00,0.01078
2018-05-26 16:00:00,0.01074
2018-05-26 17:00:00,0.01064
2018-05-26 18:00:00,0.01064
2018-05-26 19:00:00,0.01066
2018-05-26 20:00:00,0.01055
2018-05-26 21:00:00,0.01054
2018-05-26 22:00:00,0.01048
2018-05-26 23:00:00,0.01052
2018-05-27 00:00:00,0.01053
2018-05-27 01:00:00,0.01053
2018-05-27 02:00:00,0.0106
2018-05-27 03:00:00,0.01063
2018-05-27 04:00:00,0.01064
2018-05-27 05:00:00,0.01058
2018-05-27 06:00:00,0.01048
2018-05-27 07:00:00,0.01059
2018-05-27 08:00:00,0.01059
2018-05-27 09:00:00,0.01059
2018-05-27 10:00:00,0.01066
2018-05-27 11:00:00,0.01061
2018-05-27 12:00:00,0.0106
2018-05-27 13:00:00,0.01057
2018-05-27 14:00:00,0.01064
2018-05-27 15:00:00,0.0106
2018-05-27 16:00:00,0.01061
2018-05-27 17:00:00,0.01065
2018-05-27 18:00:00,0.01072
2018-05-27 19:00:00,0.01068
2018-05-27 20:00:00,0.01072
2018-05-27 21:00:00,0.0106
2018-05-27 22:00:00,0.01039
2018-05-27 23:00:00,0.01046
2018-05-28 00:00:00,0.01046
2018-05-28 01:00:00,0.01039
2018-05-28 02:00:00,0.01038
2018-05-28 03:00:00,0.0103
2018-05-28 04:00:00,0.01024
2018-05-28 05:00:00,0.009941
2018-05-28 06:00:00,0.01001
2018-05-28 07:00:00,0.009985
2018-05-28 08:00:00,0.009777
2018-05-28 09:00:00,0.009795
2018-05-28 10:00:00,0.009815
2018-05-28 11:00:00,0.009811
2018-05-28 12:00:00,0.009834
2018-05-28 13:00:00,0.009827
2018-05-28 14:00:00,0.009769
2018-05-28 15:00:00,0.009788
2018-05-28 16:00:00,0.009825
2018-05-28 17:00:00,0.009634
2018-05-28 18:00:00,0.009605
2018-05-28 19:00:00,0.009579
2018-05-28 20:00:00,0.009638
2018-05-28 21:00:00,0.009649
2018-05-28 22:00:00,0.009843
2018-05-28 23:00:00,0.009846
2018-05-29 00:00:00,0.009817
2018-05-29 01:00:00,0.009722
2018-05-29 02:00:00,0.009785
2018-05-29 03:00:00,0.009852
2018-05-29 04:00:00,0.01032
2018-05-29 05:00:00,0.0104
2018-05-29 06:00:00,0.01045
2018-05-29 07:00:00,0.01031
2018-05-29 08:00:00,0.01026
2018-05-29 09:00:00,0.01027
2018-05-29 10:00:00,0.01023
2018-05-29 11:00:00,0.01027
2018-05-29 12:00:00,0.01031
2018-05-29 13:00:00,0.0103
2018-05-29 14:00:00,0.01028
2018-05-29 15:00:00,0.01019
2018-05-29 16:00:00,0.01021
2018-05-29 17:00:00,0.01058
2018-05-29 18:00:00,0.0105
2018-05-29 19:00:00,0.01033
2018-05-29 20:00:00,0.01026
2018-05-29 21:00:00,0.01025
2018-05-29 22:00:00,0.01035
2018-05-29 23:00:00,0.01033
2018-05-30 00:00:00,0.01029
2018-05-30 01:00:00,0.01024
2018-05-30 02:00:00,0.01025
2018-05-30 03:00:00,0.01026
2018-05-30 04:00:00,0.01029
2018-05-30 05:00:00,0.01027
2018-05-30 06:00:00,0.01028
2018-05-30 07:00:00,0.01009
2018-05-30 08:00:00,0.009888
2018-05-30 09:00:00,0.009899
2018-05-30 10:00:00,0.009875
2018-05-30 11:00:00,0.00999
2018-05-30 12:00:00,0.01003
2018-05-30 13:00:00,0.009954
2018-05-30 14:00:00,0.0099
2018-05-30 15:00:00,0.009924
2018-05-30 16:00:00,0.009888
2018-05-30 17:00:00,0.009824
2018-05-30 18:00:00,0.009763
2018-05-30 19:00:00,0.009719
2018-05-30 20:00:00,0.009763
2018-05-30 21:00:00,0.009939
2018-05-30 22:00:00,0.009893
2018-05-30 23:00:00,0.01006
2018-05-31 00:00:00,0.01004
2018-05-31 01:00:00,0.00997
2018-05-31 02:00:00,0.01014
2018-05-31 03:00:00,0.01004
2018-05-31 04:00:00,0.01009
2018-05-31 05:00:00,0.0101
2018-05-31 06:00:00,0.01
2018-05-31 07:00:00,0.01009
2018-05-31 08:00:00,0.01016
2018-05-31 09:00:00,0.0103
2018-05-31 10:00:00,0.01036
2018-05-31 11:00:00,0.01033
2018-05-31 12:00:00,0.0103
2018-05-31 13:00:00,0.01023
2018-05-31 14:00:00,0.01023
2018-05-31 15:00:00,0.01003
2018-05-31 16:00:00,0.01012
2018-05-31 17:00:00,0.01015
2018-05-31 18:00:00,0.01004
2018-05-31 19:00:00,0.01006
2018-05-31 20:00:00,0.01012
2018-05-31 21:00:00,0.01012
2018-05-31 22:00:00,0.01004
2018-05-31 23:00:00,0.01001
2018-06-01 00:00:00,0.01002
2018-06-01 01:00:00,0.01012
2018-06-01 02:00:00,0.0102
2018-06-01 03:00:00,0.01016
2018-06-01 04:00:00,0.009949
2018-06-01 05:00:00,0.009898
2018-06-01 06:00:00,0.009912
2018-06-01 07:00:00,0.01002
2018-06-01 08:00:00,0.009967
2018-06-01 09:00:00,0.009955
2018-06-01 10:00:00,0.009923
2018-06-01 11:00:00,0.00987
2018-06-01 12:00:00,0.009885
2018-06-01 13:00:00,0.009875
2018-06-01 14:00:00,0.009945
2018-06-01 15:00:00,0.01002
2018-06-01 16:00:00,0.009993
2018-06-01 17:00:00,0.009923
2018-06-01 18:00:00,0.009924
2018-06-01 19:00:00,0.009888
2018-06-01 20:00:00,0.0099
2018-06-01 21:00:00,0.009852
2018-06-01 22:00:00,0.00998
2018-06-01 23:00:00,0.01008
2018-06-02 00:00:00,0.01018
2018-06-02 01:00:00,0.01013
2018-06-02 02:00:00,0.01015
2018-06-02 03:00:00,0.01014
2018-06-02 04:00:00,0.01013
2018-06-02 05:00:00,0.01013
2018-06-02 06:00:00,0.01011
2018-06-02 07:00:00,0.01029
2018-06-02 08:00:00,0.01033
2018-06-02 09:00:00,0.01012
2018-06-02 10:00:00,0.01022
2018-06-02 11:00:00,0.0102
2018-06-02 12:00:00,0.01031
2018-06-02 13:00:00,0.01021
2018-06-02 14:00:00,0.01029
2018-06-02 15:00:00,0.0102
2018-06-02 16:00:00,0.01026
2018-06-02 17:00:00,0.01028
2018-06-02 18:00:00,0.01017
2018-06-02 19:00:00,0.01012
2018-06-02 20:00:00,0.01008
2018-06-02 21:00:00,0.01012
2018-06-02 22:00:00,0.01012
2018-06-02 23:00:00,0.01012
2018-06-03 00:00:00,0.0102
2018-06-03 01:00:00,0.01032
2018-06-03 02:00:00,0.01039
2018-06-03 03:00:00,0.01034
2018-06-03 04:00:00,0.01038
2018-06-03 05:00:00,0.01035
2018-06-03 06:00:00,0.01028
2018-06-03 07:00:00,0.01031
2018-06-03 08:00:00,0.01027
2018-06-03 09:00:00,0.01023
2018-06-03 10:00:00,0.01021
2018-06-03 11:00:00,0.01021
2018-06-03 12:00:00,0.01014
2018-06-03 13:00:00,0.01018
2018-06-03 14:00:00,0.01022
2018-06-03 15:00:00,0.01027
2018-06-03 16:00:00,0.01022
2018-06-03 17:00:00,0.01026
2018-06-03 18:00:00,0.01016
2018-06-03 19:00:00,0.01011
2018-06-03 20:00:00,0.01014
2018-06-03 21:00:00,0.01013
2018-06-03 22:00:00,0.01011
2018-06-03 23:00:00,0.01001
2018-06-04 00:00:00,0.01005
2018-06-04 01:00:00,0.01001
2018-06-04 02:00:00,0.01001
2018-06-04 03:00:00,0.01015
2018-06-04 04:00:00,0.01006
2018-06-04 05:00:00,0.009907
2018-06-04 06:00:00,0.009854
2018-06-04 07:00:00,0.009806
2018-06-04 08:00:00,0.009852
2018-06-04 09:00:00,0.009828
2018-06-04 10:00:00,0.009836
2018-06-04 11:00:00,0.009834
2018-06-04 12:00:00,0.009815
2018-06-04 13:00:00,0.009768
2018-06-04 14:00:00,0.009863
2018-06-04 15:00:00,0.009838
2018-06-04 16:00:00,0.009777
2018-06-04 17:00:00,0.009771
2018-06-04 18:00:00,0.009781
