time, price
2018-06-04 17:47:00,3.2608695652173862
2018-06-04 17:48:00,0.0
2018-06-04 17:49:00,-0.3636363636363559
2018-06-04 17:50:00,0.0
2018-06-04 17:51:00,0.0
2018-06-04 17:52:00,0.0
2018-06-04 17:53:00,0.0
2018-06-04 17:54:00,-5.769230769230766
2018-06-04 17:55:00,5.4545454545454515
2018-06-04 17:56:00,0.0
2018-06-04 17:57:00,0.0
2018-06-04 17:58:00,0.0
2018-06-04 17:59:00,0.0
2018-06-04 18:00:00,0.0
2018-06-04 18:01:00,0.0
2018-06-04 18:02:00,0.0
2018-06-04 18:03:00,0.0
2018-06-04 18:04:00,0.0
2018-06-04 18:05:00,0.0
2018-06-04 18:06:00,0.0
2018-06-04 18:07:00,0.0
2018-06-04 18:08:00,0.0
2018-06-04 18:09:00,0.0
2018-06-04 18:10:00,0.0
2018-06-04 18:11:00,0.0
2018-06-04 18:12:00,-7.632093933463789
2018-06-04 18:13:00,0.0
2018-06-04 18:14:00,3.9473684210526305
2018-06-04 18:15:00,2.2058823529411784
2018-06-04 18:16:00,0.0
2018-06-04 18:17:00,0.0
2018-06-04 18:18:00,0.0
2018-06-04 18:19:00,0.0
2018-06-04 18:20:00,0.0
2018-06-04 18:21:00,0.0
2018-06-04 18:22:00,0.0
2018-06-04 18:23:00,0.0
2018-06-04 18:24:00,0.0
2018-06-04 18:25:00,0.0
2018-06-04 18:26:00,0.0
2018-06-04 18:27:00,0.0
2018-06-04 18:28:00,0.0
2018-06-04 18:29:00,0.0
2018-06-04 18:30:00,0.0
2018-06-04 18:31:00,-7.2978303747534525
2018-06-04 18:32:00,0.0
2018-06-04 18:33:00,0.0
2018-06-04 18:34:00,4.15879017013232
2018-06-04 18:35:00,0.0
2018-06-04 18:36:00,0.0
2018-06-04 18:37:00,0.0
2018-06-04 18:38:00,0.0
2018-06-04 18:39:00,0.0
2018-06-04 18:40:00,0.3766478342749449
2018-06-04 18:41:00,0.0
2018-06-04 18:42:00,0.0
2018-06-04 18:43:00,0.0
2018-06-04 18:44:00,0.0
2018-06-04 18:45:00,0.0
2018-06-04 18:46:00,0.0
2018-06-04 18:47:00,0.0
2018-06-04 18:48:00,0.0
2018-06-04 18:49:00,0.0
2018-06-04 18:50:00,0.0
2018-06-04 18:51:00,0.0
2018-06-04 18:52:00,0.0
2018-06-04 18:53:00,0.0
2018-06-04 18:54:00,0.0
2018-06-04 18:55:00,0.0
2018-06-04 18:56:00,0.0
2018-06-04 18:57:00,0.0
2018-06-04 18:58:00,0.0
2018-06-04 18:59:00,0.0
2018-06-04 19:00:00,0.0
2018-06-04 19:01:00,0.0
2018-06-04 19:02:00,0.0
2018-06-04 19:03:00,0.0
2018-06-04 19:04:00,0.0
2018-06-04 19:05:00,0.0
2018-06-04 19:06:00,0.0
2018-06-04 19:07:00,0.0
2018-06-04 19:08:00,0.0
2018-06-04 19:09:00,-3.5087719298245554
2018-06-04 19:10:00,3.0245746691871482
2018-06-04 19:11:00,0.0
2018-06-04 19:12:00,0.0
2018-06-04 19:13:00,0.0
2018-06-04 19:14:00,0.0
2018-06-04 19:15:00,0.0
2018-06-04 19:16:00,0.0
2018-06-04 19:17:00,0.0
2018-06-04 19:18:00,0.0
2018-06-04 19:19:00,0.0
2018-06-04 19:20:00,0.0
2018-06-04 19:21:00,0.0
2018-06-04 19:22:00,-2.7184466019417415
2018-06-04 19:23:00,0.0
2018-06-04 19:24:00,1.7175572519083944
2018-06-04 19:25:00,0.0
2018-06-04 19:26:00,0.0
2018-06-04 19:27:00,0.0
2018-06-04 19:28:00,0.0
2018-06-04 19:29:00,0.0
2018-06-04 19:30:00,0.0
2018-06-04 19:31:00,0.0
2018-06-04 19:32:00,0.0
2018-06-04 19:33:00,0.0
2018-06-04 19:34:00,0.0
2018-06-04 19:35:00,-4.800000000000004
2018-06-04 19:36:00,6.3670411985018704
2018-06-04 19:37:00,0.0
2018-06-04 19:38:00,0.0
2018-06-04 19:39:00,0.0
2018-06-04 19:40:00,0.0
2018-06-04 19:41:00,0.0
2018-06-04 19:42:00,0.0
2018-06-04 19:43:00,0.0
2018-06-04 19:44:00,0.0
2018-06-04 19:45:00,0.0
2018-06-04 19:46:00,0.0
2018-06-04 19:47:00,0.0
2018-06-04 19:48:00,0.0
2018-06-04 19:49:00,0.0
2018-06-04 19:50:00,0.0
2018-06-04 19:51:00,0.0
2018-06-04 19:52:00,0.0
2018-06-04 19:53:00,0.0
2018-06-04 19:54:00,0.0
2018-06-04 19:55:00,0.0
2018-06-04 19:56:00,0.0
2018-06-04 19:57:00,0.0
2018-06-04 19:58:00,0.0
2018-06-04 19:59:00,-7.878787878787873
2018-06-04 20:00:00,4.8076923076923075
2018-06-04 20:01:00,0.0
2018-06-04 20:02:00,0.0
2018-06-04 20:03:00,0.0
2018-06-04 20:04:00,-8.559498956158667
2018-06-04 20:05:00,5.893909626719053
2018-06-04 20:06:00,0.0
2018-06-04 20:07:00,1.926782273603093
2018-06-04 20:08:00,0.0
2018-06-04 20:09:00,0.0
2018-06-04 20:10:00,0.0
2018-06-04 20:11:00,0.0
2018-06-04 20:12:00,0.0
2018-06-04 20:13:00,0.0
2018-06-04 20:14:00,0.0
2018-06-04 20:15:00,0.0
2018-06-04 20:16:00,0.0
2018-06-04 20:17:00,0.0
2018-06-04 20:18:00,0.0
2018-06-04 20:19:00,0.0
2018-06-04 20:20:00,0.0
2018-06-04 20:21:00,0.0
2018-06-04 20:22:00,0.0
2018-06-04 20:23:00,0.0
2018-06-04 20:24:00,0.0
2018-06-04 20:25:00,-1.764705882352956
2018-06-04 20:26:00,0.0
2018-06-04 20:27:00,0.0
2018-06-04 20:28:00,0.0
2018-06-04 20:29:00,0.0
2018-06-04 20:30:00,0.0
2018-06-04 20:31:00,0.0
2018-06-04 20:32:00,0.0
2018-06-04 20:33:00,0.0
2018-06-04 20:34:00,0.0
2018-06-04 20:35:00,0.0
2018-06-04 20:36:00,0.0
2018-06-04 20:37:00,0.0
2018-06-04 20:38:00,0.0
2018-06-04 20:39:00,0.0
2018-06-04 20:40:00,0.0
2018-06-04 20:41:00,0.0
2018-06-04 20:42:00,0.0
2018-06-04 20:43:00,-10.151187904967598
2018-06-04 20:44:00,7.400000000000002
2018-06-04 20:45:00,0.0
2018-06-04 20:46:00,0.0
2018-06-04 20:47:00,0.0
2018-06-04 20:48:00,0.0
2018-06-04 20:49:00,0.0
2018-06-04 20:50:00,0.0
2018-06-04 20:51:00,0.0
2018-06-04 20:52:00,0.0
2018-06-04 20:53:00,0.0
2018-06-04 20:54:00,0.0
2018-06-04 20:55:00,0.0
2018-06-04 20:56:00,1.5748031496063006
2018-06-04 20:57:00,0.0
2018-06-04 20:58:00,0.0
2018-06-04 20:59:00,0.0
2018-06-04 21:00:00,0.0
2018-06-04 21:01:00,0.0
2018-06-04 21:02:00,0.0
2018-06-04 21:03:00,0.0
2018-06-04 21:04:00,0.0
2018-06-04 21:05:00,0.0
2018-06-04 21:06:00,0.0
2018-06-04 21:07:00,0.0
2018-06-04 21:08:00,0.0
2018-06-04 21:09:00,0.0
2018-06-04 21:10:00,0.0
2018-06-04 21:11:00,0.0
2018-06-04 21:12:00,0.0
2018-06-04 21:13:00,0.0
2018-06-04 21:14:00,0.0
2018-06-04 21:15:00,0.0
2018-06-04 21:16:00,0.0
2018-06-04 21:17:00,0.0
2018-06-04 21:18:00,0.0
2018-06-04 21:19:00,0.0
2018-06-04 21:20:00,0.0
2018-06-04 21:21:00,0.0
2018-06-04 21:22:00,0.0
2018-06-04 21:23:00,0.0
2018-06-04 21:24:00,0.0
2018-06-04 21:25:00,0.0
2018-06-04 21:26:00,0.0
2018-06-04 21:27:00,0.0
2018-06-04 21:28:00,0.0
2018-06-04 21:29:00,0.0
2018-06-04 21:30:00,0.0
2018-06-04 21:31:00,0.0
2018-06-04 21:32:00,0.0
2018-06-04 21:33:00,0.0
2018-06-04 21:34:00,0.0
2018-06-04 21:35:00,0.0
2018-06-04 21:36:00,0.0
2018-06-04 21:37:00,0.0
2018-06-04 21:38:00,0.0
2018-06-04 21:39:00,0.0
2018-06-04 21:40:00,0.0
2018-06-04 21:41:00,0.0
2018-06-04 21:42:00,0.0
2018-06-04 21:43:00,-9.247311827956981
2018-06-04 21:44:00,0.0
2018-06-04 21:45:00,1.0638297872340388
2018-06-04 21:46:00,0.0
2018-06-04 21:47:00,6.7460317460317425
2018-06-04 21:48:00,0.7874015748031503
2018-06-04 21:49:00,0.0
2018-06-04 21:50:00,0.0
2018-06-04 21:51:00,0.0
2018-06-04 21:52:00,0.0
2018-06-04 21:53:00,0.0
2018-06-04 21:54:00,0.0
2018-06-04 21:55:00,0.0
2018-06-04 21:56:00,0.0
2018-06-04 21:57:00,0.0
2018-06-04 21:58:00,0.0
2018-06-04 21:59:00,0.0
2018-06-04 22:00:00,0.0
2018-06-04 22:01:00,0.0
2018-06-04 22:02:00,0.0
2018-06-04 22:03:00,0.0
2018-06-04 22:04:00,0.0
2018-06-04 22:05:00,0.0
2018-06-04 22:06:00,0.0
2018-06-04 22:07:00,0.0
2018-06-04 22:08:00,0.0
2018-06-04 22:09:00,0.0
2018-06-04 22:10:00,0.0
2018-06-04 22:11:00,0.0
2018-06-04 22:12:00,0.0
2018-06-04 22:13:00,0.0
2018-06-04 22:14:00,0.0
2018-06-04 22:15:00,0.0
2018-06-04 22:16:00,0.0
2018-06-04 22:17:00,0.0
2018-06-04 22:18:00,0.0
2018-06-04 22:19:00,0.0
2018-06-04 22:20:00,-0.1972386587771161
2018-06-04 22:21:00,0.0
2018-06-04 22:22:00,0.0
2018-06-04 22:23:00,0.0
2018-06-04 22:24:00,0.0
2018-06-04 22:25:00,0.0
2018-06-04 22:26:00,0.0
2018-06-04 22:27:00,0.0
2018-06-04 22:28:00,0.0
2018-06-04 22:29:00,0.0
2018-06-04 22:30:00,0.0
2018-06-04 22:31:00,0.0
2018-06-04 22:32:00,0.0
2018-06-04 22:33:00,0.0
2018-06-04 22:34:00,0.0
2018-06-04 22:35:00,0.0
2018-06-04 22:36:00,0.0
2018-06-04 22:37:00,0.0
2018-06-04 22:38:00,-0.3960396039604052
2018-06-04 22:39:00,0.0
2018-06-04 22:40:00,0.0
2018-06-04 22:41:00,0.0
2018-06-04 22:42:00,0.0
2018-06-04 22:43:00,0.0
2018-06-04 22:44:00,0.0
2018-06-04 22:45:00,0.0
2018-06-04 22:46:00,0.0
2018-06-04 22:47:00,0.0
2018-06-04 22:48:00,0.0
2018-06-04 22:49:00,0.0
2018-06-04 22:50:00,0.0
2018-06-04 22:51:00,0.0
2018-06-04 22:52:00,0.0
2018-06-04 22:53:00,0.0
2018-06-04 22:54:00,0.0
2018-06-04 22:55:00,0.0
2018-06-04 22:56:00,0.0
2018-06-04 22:57:00,0.0
2018-06-04 22:58:00,0.0
2018-06-04 22:59:00,0.19762845849801955
2018-06-04 23:00:00,0.0
2018-06-04 23:01:00,0.0
2018-06-04 23:02:00,0.0
2018-06-04 23:03:00,0.0
2018-06-04 23:04:00,0.0
2018-06-04 23:05:00,0.0
2018-06-04 23:06:00,0.0
2018-06-04 23:07:00,0.0
2018-06-04 23:08:00,0.0
2018-06-04 23:09:00,0.0
2018-06-04 23:10:00,0.0
2018-06-04 23:11:00,0.0
2018-06-04 23:12:00,0.0
2018-06-04 23:13:00,0.0
2018-06-04 23:14:00,0.0
2018-06-04 23:15:00,0.0
2018-06-04 23:16:00,0.0
2018-06-04 23:17:00,0.0
2018-06-04 23:18:00,0.0
2018-06-04 23:19:00,0.0
2018-06-04 23:20:00,0.0
2018-06-04 23:21:00,0.0
2018-06-04 23:22:00,0.0
2018-06-04 23:23:00,0.0
2018-06-04 23:24:00,0.0
2018-06-04 23:25:00,0.0
2018-06-04 23:26:00,0.0
2018-06-04 23:27:00,0.0
2018-06-04 23:28:00,0.0
2018-06-04 23:29:00,0.0
2018-06-04 23:30:00,-0.1980198019801938
2018-06-04 23:31:00,0.0
2018-06-04 23:32:00,0.0
2018-06-04 23:33:00,0.0
2018-06-04 23:34:00,0.0
2018-06-04 23:35:00,0.0
2018-06-04 23:36:00,0.0
2018-06-04 23:37:00,0.0
2018-06-04 23:38:00,0.0
2018-06-04 23:39:00,0.0
2018-06-04 23:40:00,0.0
2018-06-04 23:41:00,0.0
2018-06-04 23:42:00,0.0
2018-06-04 23:43:00,0.0
2018-06-04 23:44:00,0.0
2018-06-04 23:45:00,0.0
2018-06-04 23:46:00,0.0
2018-06-04 23:47:00,0.0
2018-06-04 23:48:00,0.0
2018-06-04 23:49:00,0.0
2018-06-04 23:50:00,0.0
2018-06-04 23:51:00,0.0
2018-06-04 23:52:00,0.0
2018-06-04 23:53:00,0.0
2018-06-04 23:54:00,0.0
2018-06-04 23:55:00,0.0
2018-06-04 23:56:00,0.0
2018-06-04 23:57:00,0.0
2018-06-04 23:58:00,0.0
2018-06-04 23:59:00,0.0
2018-06-05 00:00:00,0.0
2018-06-05 00:01:00,-8.836206896551728
2018-06-05 00:02:00,-0.21598272138228483
2018-06-05 00:03:00,0.0
2018-06-05 00:04:00,0.0
2018-06-05 00:05:00,0.0
2018-06-05 00:06:00,0.0
2018-06-05 00:07:00,0.0
2018-06-05 00:08:00,0.0
2018-06-05 00:09:00,0.0
2018-06-05 00:10:00,0.0
2018-06-05 00:11:00,0.0
2018-06-05 00:12:00,0.0
2018-06-05 00:13:00,0.0
2018-06-05 00:14:00,0.0
2018-06-05 00:15:00,0.0
2018-06-05 00:16:00,0.0
2018-06-05 00:17:00,0.0
2018-06-05 00:18:00,0.0
2018-06-05 00:19:00,0.0
2018-06-05 00:20:00,0.0
2018-06-05 00:21:00,0.0
2018-06-05 00:22:00,0.0
2018-06-05 00:23:00,0.0
2018-06-05 00:24:00,0.0
2018-06-05 00:25:00,7.400000000000002
2018-06-05 00:26:00,0.0
2018-06-05 00:27:00,0.0
2018-06-05 00:28:00,0.0
2018-06-05 00:29:00,0.0
2018-06-05 00:30:00,-0.20040080160320214
2018-06-05 00:31:00,0.0
2018-06-05 00:32:00,0.0
2018-06-05 00:33:00,0.0
2018-06-05 00:34:00,0.0
2018-06-05 00:35:00,-0.8080808080808087
2018-06-05 00:36:00,0.0
2018-06-05 00:37:00,0.0
2018-06-05 00:38:00,0.0
2018-06-05 00:39:00,0.0
2018-06-05 00:40:00,0.0
2018-06-05 00:41:00,0.0
2018-06-05 00:42:00,0.0
2018-06-05 00:43:00,0.20161290322580216
2018-06-05 00:44:00,17.607973421926907
2018-06-05 00:45:00,-0.5008347245408908
2018-06-05 00:46:00,0.0
2018-06-05 00:47:00,0.0
2018-06-05 00:48:00,0.0
2018-06-05 00:49:00,0.0
2018-06-05 00:50:00,0.0
2018-06-05 00:51:00,0.0
2018-06-05 00:52:00,0.0
2018-06-05 00:53:00,-19.800000000000004
2018-06-05 00:54:00,0.0
2018-06-05 00:55:00,0.0
2018-06-05 00:56:00,0.0
2018-06-05 00:57:00,0.0
2018-06-05 00:58:00,0.0
2018-06-05 00:59:00,0.0
2018-06-05 01:00:00,0.0
2018-06-05 01:01:00,0.0
2018-06-05 01:02:00,0.0
2018-06-05 01:03:00,0.0
2018-06-05 01:04:00,0.0
2018-06-05 01:05:00,0.0
2018-06-05 01:06:00,0.0
2018-06-05 01:07:00,11.032028469750891
2018-06-05 01:08:00,0.0
2018-06-05 01:09:00,0.17761989342806014
2018-06-05 01:10:00,0.0
2018-06-05 01:11:00,0.0
2018-06-05 01:12:00,0.0
2018-06-05 01:13:00,0.0
2018-06-05 01:14:00,0.0
2018-06-05 01:15:00,0.0
2018-06-05 01:16:00,0.0
2018-06-05 01:17:00,0.0
2018-06-05 01:18:00,-0.5357142857142903
2018-06-05 01:19:00,0.0
2018-06-05 01:20:00,0.0
2018-06-05 01:21:00,0.0
2018-06-05 01:22:00,0.0
2018-06-05 01:23:00,0.0
2018-06-05 01:24:00,0.0
2018-06-05 01:25:00,0.0
2018-06-05 01:26:00,0.0
2018-06-05 01:27:00,0.0
2018-06-05 01:28:00,0.0
2018-06-05 01:29:00,0.0
2018-06-05 01:30:00,0.0
2018-06-05 01:31:00,0.0
2018-06-05 01:32:00,0.0
2018-06-05 01:33:00,0.0
2018-06-05 01:34:00,0.0
2018-06-05 01:35:00,0.0
2018-06-05 01:36:00,0.0
2018-06-05 01:37:00,0.0
2018-06-05 01:38:00,0.0
2018-06-05 01:39:00,0.0
2018-06-05 01:40:00,0.5328596802841963
2018-06-05 01:41:00,0.0
2018-06-05 01:42:00,0.0
2018-06-05 01:43:00,0.0
2018-06-05 01:44:00,0.0
2018-06-05 01:45:00,0.0
2018-06-05 01:46:00,0.0
2018-06-05 01:47:00,0.0
2018-06-05 01:48:00,0.0
2018-06-05 01:49:00,0.0
2018-06-05 01:50:00,0.0
2018-06-05 01:51:00,0.0
2018-06-05 01:52:00,0.0
2018-06-05 01:53:00,0.0
2018-06-05 01:54:00,0.0
2018-06-05 01:55:00,0.0
2018-06-05 01:56:00,0.0
2018-06-05 01:57:00,0.3539823008849639
2018-06-05 01:58:00,0.0
2018-06-05 01:59:00,0.0
2018-06-05 02:00:00,0.0
2018-06-05 02:01:00,0.0
2018-06-05 02:02:00,0.0
2018-06-05 02:03:00,0.0
2018-06-05 02:04:00,0.0
2018-06-05 02:05:00,0.0
2018-06-05 02:06:00,-7.619047619047626
2018-06-05 02:07:00,0.0
2018-06-05 02:08:00,0.0
2018-06-05 02:09:00,0.0
2018-06-05 02:10:00,0.0
2018-06-05 02:11:00,0.0
2018-06-05 02:12:00,0.0
2018-06-05 02:13:00,0.0
2018-06-05 02:14:00,0.0
2018-06-05 02:15:00,0.0
2018-06-05 02:16:00,0.0
2018-06-05 02:17:00,0.0
2018-06-05 02:18:00,0.0
2018-06-05 02:19:00,0.0
2018-06-05 02:20:00,6.249999999999994
2018-06-05 02:21:00,0.0
2018-06-05 02:22:00,0.0
2018-06-05 02:23:00,0.0
2018-06-05 02:24:00,0.0
2018-06-05 02:25:00,0.0
2018-06-05 02:26:00,0.0
2018-06-05 02:27:00,0.0
2018-06-05 02:28:00,1.0600706713781005
2018-06-05 02:29:00,0.0
2018-06-05 02:30:00,3.9049235993208753
2018-06-05 02:31:00,0.16949152542374024
2018-06-05 02:32:00,0.0
2018-06-05 02:33:00,0.33783783783783067
2018-06-05 02:34:00,0.0
2018-06-05 02:35:00,1.1686143572621082
2018-06-05 02:36:00,6.112852664576797
2018-06-05 02:37:00,4.776119402985079
2018-06-05 02:38:00,0.0
2018-06-05 02:39:00,0.0
2018-06-05 02:40:00,-3.3950617283950573
2018-06-05 02:41:00,0.0
2018-06-05 02:42:00,0.0
2018-06-05 02:43:00,0.0
2018-06-05 02:44:00,0.0
2018-06-05 02:45:00,-0.9345794392523442
2018-06-05 02:46:00,0.0
2018-06-05 02:47:00,-0.31249999999999334
2018-06-05 02:48:00,0.0
2018-06-05 02:49:00,0.0
2018-06-05 02:50:00,-16.36363636363637
2018-06-05 02:51:00,6.7796610169491585
2018-06-05 02:52:00,9.923664122137396
2018-06-05 02:53:00,0.0
2018-06-05 02:54:00,0.0
2018-06-05 02:55:00,0.0
2018-06-05 02:56:00,6.025824964131994
2018-06-05 02:57:00,0.0
2018-06-05 02:58:00,0.0
2018-06-05 02:59:00,0.0
2018-06-05 03:00:00,-16.166666666666664
2018-06-05 03:01:00,18.58887381275441
2018-06-05 03:02:00,4.036458333333329
2018-06-05 03:03:00,1.0309278350515474
2018-06-05 03:04:00,-2.105263157894739
2018-06-05 03:05:00,0.0
2018-06-05 03:06:00,0.0
2018-06-05 03:07:00,1.1703511053316091
2018-06-05 03:08:00,-0.7863695937090498
2018-06-05 03:09:00,-0.527009222661397
2018-06-05 03:10:00,-1.1999999999999982
2018-06-05 03:11:00,1.4454664914586113
2018-06-05 03:12:00,1.168831168831167
2018-06-05 03:13:00,-3.3557046979865772
2018-06-05 03:14:00,3.2467532467532463
2018-06-05 03:15:00,2.531645569620255
2018-06-05 03:16:00,4.819277108433739
2018-06-05 03:17:00,2.35294117647058
2018-06-05 03:18:00,5.555555555555555
2018-06-05 03:19:00,0.0
2018-06-05 03:20:00,0.0
2018-06-05 03:21:00,-1.1235955056179736
2018-06-05 03:22:00,-3.4883720930232642
2018-06-05 03:23:00,-2.3809523809523725
2018-06-05 03:24:00,0.0
2018-06-05 03:25:00,-1.2048192771084292
2018-06-05 03:26:00,0.8363201911588831
2018-06-05 03:27:00,3.7931034482758634
2018-06-05 03:28:00,-4.819277108433717
2018-06-05 03:29:00,0.0
2018-06-05 03:30:00,-3.750000000000009
2018-06-05 03:31:00,-3.3591731266149845
2018-06-05 03:32:00,0.0
2018-06-05 03:33:00,0.0
2018-06-05 03:34:00,0.0
2018-06-05 03:35:00,0.0
2018-06-05 03:36:00,0.0
2018-06-05 03:37:00,0.0
2018-06-05 03:38:00,0.0
2018-06-05 03:39:00,0.0
2018-06-05 03:40:00,0.0
2018-06-05 03:41:00,0.0
2018-06-05 03:42:00,0.0
2018-06-05 03:43:00,0.0
2018-06-05 03:44:00,0.0
2018-06-05 03:45:00,0.0
2018-06-05 03:46:00,0.0
2018-06-05 03:47:00,0.0
2018-06-05 03:48:00,0.0
2018-06-05 03:49:00,0.0
2018-06-05 03:50:00,0.0
2018-06-05 03:51:00,0.0
2018-06-05 03:52:00,0.0
2018-06-05 03:53:00,0.0
2018-06-05 03:54:00,0.0
2018-06-05 03:55:00,0.0
2018-06-05 03:56:00,0.0
2018-06-05 03:57:00,0.0
2018-06-05 03:58:00,0.0
2018-06-05 03:59:00,0.0
2018-06-05 04:00:00,0.0
2018-06-05 04:01:00,0.0
2018-06-05 04:02:00,0.0
2018-06-05 04:03:00,0.0
2018-06-05 04:04:00,0.0
2018-06-05 04:05:00,0.0
2018-06-05 04:06:00,0.0
2018-06-05 04:07:00,0.0
2018-06-05 04:08:00,0.0
2018-06-05 04:09:00,0.0
2018-06-05 04:10:00,0.0
2018-06-05 04:11:00,0.0
2018-06-05 04:12:00,0.0
2018-06-05 04:13:00,0.0
2018-06-05 04:14:00,0.0
2018-06-05 04:15:00,0.0
2018-06-05 04:16:00,0.0
2018-06-05 04:17:00,0.0
2018-06-05 04:18:00,0.0
2018-06-05 04:19:00,0.0
2018-06-05 04:20:00,0.0
2018-06-05 04:21:00,0.0
2018-06-05 04:22:00,0.0
2018-06-05 04:23:00,0.0
2018-06-05 04:24:00,0.0
2018-06-05 04:25:00,0.0
2018-06-05 04:26:00,0.0
2018-06-05 04:27:00,0.0
2018-06-05 04:28:00,0.0
2018-06-05 04:29:00,0.0
2018-06-05 04:30:00,0.0
2018-06-05 04:31:00,0.0
2018-06-05 04:32:00,0.0
2018-06-05 04:33:00,0.0
2018-06-05 04:34:00,0.0
2018-06-05 04:35:00,0.0
2018-06-05 04:36:00,0.0
2018-06-05 04:37:00,0.0
2018-06-05 04:38:00,0.0
2018-06-05 04:39:00,0.0
2018-06-05 04:40:00,0.0
2018-06-05 04:41:00,0.0
2018-06-05 04:42:00,0.0
2018-06-05 04:43:00,0.0
2018-06-05 04:44:00,0.0
2018-06-05 04:45:00,0.0
2018-06-05 04:46:00,0.0
2018-06-05 04:47:00,0.0
2018-06-05 04:48:00,0.0
2018-06-05 04:49:00,0.0
2018-06-05 04:50:00,0.0
2018-06-05 04:51:00,0.0
2018-06-05 04:52:00,0.0
2018-06-05 04:53:00,0.0
2018-06-05 04:54:00,0.0
2018-06-05 04:55:00,0.0
2018-06-05 04:56:00,0.0
2018-06-05 04:57:00,0.0
2018-06-05 04:58:00,0.0
2018-06-05 04:59:00,0.0
2018-06-05 05:00:00,0.0
2018-06-05 05:01:00,0.0
2018-06-05 05:02:00,0.0
2018-06-05 05:03:00,0.0
2018-06-05 05:04:00,0.0
2018-06-05 05:05:00,0.0
2018-06-05 05:06:00,-1.4416775884665836
2018-06-05 05:07:00,0.0
2018-06-05 05:08:00,0.0
2018-06-05 05:09:00,-0.9259259259259297
2018-06-05 05:10:00,0.0
2018-06-05 05:11:00,0.0
2018-06-05 05:12:00,3.6942675159235674
2018-06-05 05:13:00,0.0
2018-06-05 05:14:00,0.12722646310433428
2018-06-05 05:15:00,-12.28571428571429
2018-06-05 05:16:00,-5.740181268882173
2018-06-05 05:17:00,0.0
2018-06-05 05:18:00,0.0
2018-06-05 05:19:00,0.0
2018-06-05 05:20:00,10.781671159029647
2018-06-05 05:21:00,0.0
2018-06-05 05:22:00,0.0
2018-06-05 05:23:00,0.0
2018-06-05 05:24:00,0.13458950201883968
2018-06-05 05:25:00,-1.9204389574759901
2018-06-05 05:26:00,-8.160237388724033
2018-06-05 05:27:00,7.671232876712324
2018-06-05 05:28:00,0.0
2018-06-05 05:29:00,-0.1371742112482824
2018-06-05 05:30:00,-0.6906077348066274
2018-06-05 05:31:00,0.0
2018-06-05 05:32:00,0.0
2018-06-05 05:33:00,-0.4160887656033322
2018-06-05 05:34:00,-2.414772727272726
2018-06-05 05:35:00,2.4930747922437635
2018-06-05 05:36:00,0.0
2018-06-05 05:37:00,1.0958904109589052
2018-06-05 05:38:00,3.8208168642951255
2018-06-05 05:39:00,0.3937007874015781
2018-06-05 05:40:00,0.6518904823989546
2018-06-05 05:41:00,0.0
2018-06-05 05:42:00,2.9113924050632964
2018-06-05 05:43:00,0.12642225031605292
2018-06-05 05:44:00,-5.466666666666669
2018-06-05 05:45:00,4.580152671755729
2018-06-05 05:46:00,0.0
2018-06-05 05:47:00,0.0
2018-06-05 05:48:00,0.0
2018-06-05 05:49:00,0.0
2018-06-05 05:50:00,0.0
2018-06-05 05:51:00,-4.382470119521913
2018-06-05 05:52:00,4.0764331210191
2018-06-05 05:53:00,1.2578616352201324
2018-06-05 05:54:00,0.0
2018-06-05 05:55:00,0.0
2018-06-05 05:56:00,0.0
2018-06-05 05:57:00,-0.12594458438286885
2018-06-05 05:58:00,0.0
2018-06-05 05:59:00,0.0
2018-06-05 06:00:00,0.0
2018-06-05 06:01:00,-0.5063291139240511
2018-06-05 06:02:00,0.0
2018-06-05 06:03:00,0.0
2018-06-05 06:04:00,0.0
2018-06-05 06:05:00,0.0
2018-06-05 06:06:00,0.5037783375314866
2018-06-05 06:07:00,2.8151774785801655
2018-06-05 06:08:00,0.0
2018-06-05 06:09:00,1.566265060240973
2018-06-05 06:10:00,0.0
2018-06-05 06:11:00,1.5421115065243063
2018-06-05 06:12:00,0.7067137809187337
2018-06-05 06:13:00,0.0
2018-06-05 06:14:00,-5.992509363295886
2018-06-05 06:15:00,3.377563329312417
2018-06-05 06:16:00,0.718562874251503
2018-06-05 06:17:00,0.3579952267303238
2018-06-05 06:18:00,-6.075949367088613
2018-06-05 06:19:00,4.819277108433739
2018-06-05 06:20:00,-1.5911872705018457
2018-06-05 06:21:00,2.622169249106086
2018-06-05 06:22:00,0.0
2018-06-05 06:23:00,1.177856301531209
2018-06-05 06:24:00,0.0
2018-06-05 06:25:00,-3.7897310513447495
2018-06-05 06:26:00,0.0
2018-06-05 06:27:00,5.977011494252869
2018-06-05 06:28:00,0.0
2018-06-05 06:29:00,0.0
2018-06-05 06:30:00,0.0
2018-06-05 06:31:00,0.0
2018-06-05 06:32:00,0.0
2018-06-05 06:33:00,0.0
2018-06-05 06:34:00,0.0
2018-06-05 06:35:00,0.0
2018-06-05 06:36:00,0.0
2018-06-05 06:37:00,0.0
2018-06-05 06:38:00,0.0
2018-06-05 06:39:00,0.0
2018-06-05 06:40:00,0.0
2018-06-05 06:41:00,0.0
2018-06-05 06:42:00,0.0
2018-06-05 06:43:00,0.0
2018-06-05 06:44:00,0.0
2018-06-05 06:45:00,0.0
2018-06-05 06:46:00,0.0
2018-06-05 06:47:00,0.0
2018-06-05 06:48:00,0.0
2018-06-05 06:49:00,0.0
